owner,study,year,trt_n,date,cum_rate_n_kgha
rosen lab,blcmr,1991,n.10,1991-09-12,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-09-12,269.00382024582
rosen lab,blcmr,1991,n.3,1991-09-12,269.00382024582
rosen lab,blcmr,1991,n.4,1991-09-12,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-09-12,269.00382024582
rosen lab,blcmr,1991,n.6,1991-09-12,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-09-12,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-09-12,134.50191012291
rosen lab,blcmr,1991,n.9,1991-09-12,224.16985020485
rosen lab,blcmr,1992,n.1,1992-04-12,0
rosen lab,blcmr,1992,n.10,1992-04-12,0
rosen lab,blcmr,1992,n.2,1992-04-12,0
rosen lab,blcmr,1992,n.3,1992-04-12,0
rosen lab,blcmr,1992,n.4,1992-04-12,0
rosen lab,blcmr,1992,n.5,1992-04-12,0
rosen lab,blcmr,1992,n.6,1992-04-12,0
rosen lab,blcmr,1992,n.7,1992-04-12,0
rosen lab,blcmr,1992,n.8,1992-04-12,0
rosen lab,blcmr,1992,n.9,1992-04-12,0
rosen lab,blcmr,1992,n.1,1992-04-13,0
rosen lab,blcmr,1992,n.10,1992-04-13,0
rosen lab,blcmr,1992,n.2,1992-04-13,0
rosen lab,blcmr,1992,n.3,1992-04-13,0
rosen lab,blcmr,1992,n.4,1992-04-13,0
rosen lab,blcmr,1992,n.5,1992-04-13,0
rosen lab,blcmr,1992,n.6,1992-04-13,0
rosen lab,blcmr,1992,n.7,1992-04-13,0
rosen lab,blcmr,1992,n.8,1992-04-13,0
rosen lab,blcmr,1992,n.9,1992-04-13,0
rosen lab,blcmr,1992,n.1,1992-04-14,0
rosen lab,blcmr,1992,n.10,1992-04-14,0
rosen lab,blcmr,1992,n.2,1992-04-14,0
rosen lab,blcmr,1992,n.3,1992-04-14,0
rosen lab,blcmr,1992,n.4,1992-04-14,0
rosen lab,blcmr,1992,n.5,1992-04-14,0
rosen lab,blcmr,1992,n.6,1992-04-14,0
rosen lab,blcmr,1992,n.7,1992-04-14,0
rosen lab,blcmr,1992,n.8,1992-04-14,0
rosen lab,blcmr,1992,n.9,1992-04-14,0
rosen lab,blcmr,1992,n.1,1992-04-15,0
rosen lab,blcmr,1992,n.10,1992-04-15,0
rosen lab,blcmr,1992,n.2,1992-04-15,0
rosen lab,blcmr,1992,n.3,1992-04-15,0
rosen lab,blcmr,1992,n.4,1992-04-15,0
rosen lab,blcmr,1992,n.5,1992-04-15,0
rosen lab,blcmr,1992,n.6,1992-04-15,0
rosen lab,blcmr,1992,n.7,1992-04-15,0
rosen lab,blcmr,1992,n.8,1992-04-15,0
rosen lab,blcmr,1992,n.9,1992-04-15,0
rosen lab,blcmr,1992,n.1,1992-04-16,0
rosen lab,blcmr,1992,n.10,1992-04-16,0
rosen lab,blcmr,1992,n.2,1992-04-16,0
rosen lab,blcmr,1992,n.3,1992-04-16,0
rosen lab,blcmr,1992,n.4,1992-04-16,0
rosen lab,blcmr,1992,n.5,1992-04-16,0
rosen lab,blcmr,1992,n.6,1992-04-16,0
rosen lab,blcmr,1992,n.7,1992-04-16,0
rosen lab,blcmr,1992,n.8,1992-04-16,0
rosen lab,blcmr,1992,n.9,1992-04-16,0
rosen lab,blcmr,1992,n.1,1992-04-17,0
rosen lab,blcmr,1992,n.10,1992-04-17,0
rosen lab,blcmr,1992,n.2,1992-04-17,0
rosen lab,blcmr,1992,n.3,1992-04-17,0
rosen lab,blcmr,1992,n.4,1992-04-17,0
rosen lab,blcmr,1992,n.5,1992-04-17,0
rosen lab,blcmr,1992,n.6,1992-04-17,0
rosen lab,blcmr,1992,n.7,1992-04-17,0
rosen lab,blcmr,1992,n.8,1992-04-17,0
rosen lab,blcmr,1992,n.9,1992-04-17,0
rosen lab,blcmr,1992,n.1,1992-04-18,0
rosen lab,blcmr,1992,n.10,1992-04-18,0
rosen lab,blcmr,1992,n.2,1992-04-18,0
rosen lab,blcmr,1992,n.3,1992-04-18,0
rosen lab,blcmr,1992,n.4,1992-04-18,0
rosen lab,blcmr,1992,n.5,1992-04-18,0
rosen lab,blcmr,1992,n.6,1992-04-18,0
rosen lab,blcmr,1992,n.7,1992-04-18,0
rosen lab,blcmr,1992,n.8,1992-04-18,0
rosen lab,blcmr,1992,n.9,1992-04-18,0
rosen lab,blcmr,1992,n.1,1992-04-19,0
rosen lab,blcmr,1992,n.10,1992-04-19,0
rosen lab,blcmr,1992,n.2,1992-04-19,0
rosen lab,blcmr,1992,n.3,1992-04-19,0
rosen lab,blcmr,1992,n.4,1992-04-19,0
rosen lab,blcmr,1992,n.5,1992-04-19,0
rosen lab,blcmr,1992,n.6,1992-04-19,0
rosen lab,blcmr,1992,n.7,1992-04-19,0
rosen lab,blcmr,1992,n.8,1992-04-19,0
rosen lab,blcmr,1992,n.9,1992-04-19,0
rosen lab,blcmr,1992,n.1,1992-04-20,0
rosen lab,blcmr,1992,n.10,1992-04-20,0
rosen lab,blcmr,1992,n.2,1992-04-20,0
rosen lab,blcmr,1992,n.3,1992-04-20,0
rosen lab,blcmr,1992,n.4,1992-04-20,0
rosen lab,blcmr,1992,n.5,1992-04-20,0
rosen lab,blcmr,1992,n.6,1992-04-20,0
rosen lab,blcmr,1992,n.7,1992-04-20,0
rosen lab,blcmr,1992,n.8,1992-04-20,0
rosen lab,blcmr,1992,n.9,1992-04-20,0
rosen lab,blcmr,1992,n.1,1992-04-21,0
rosen lab,blcmr,1992,n.10,1992-04-21,0
rosen lab,blcmr,1992,n.2,1992-04-21,0
rosen lab,blcmr,1992,n.3,1992-04-21,0
rosen lab,blcmr,1992,n.4,1992-04-21,0
rosen lab,blcmr,1992,n.5,1992-04-21,0
rosen lab,blcmr,1992,n.6,1992-04-21,0
rosen lab,blcmr,1992,n.7,1992-04-21,0
rosen lab,blcmr,1992,n.8,1992-04-21,0
rosen lab,blcmr,1992,n.9,1992-04-21,0
rosen lab,blcmr,1992,n.1,1992-04-22,0
rosen lab,blcmr,1992,n.10,1992-04-22,0
rosen lab,blcmr,1992,n.2,1992-04-22,0
rosen lab,blcmr,1992,n.3,1992-04-22,0
rosen lab,blcmr,1992,n.4,1992-04-22,0
rosen lab,blcmr,1992,n.5,1992-04-22,0
rosen lab,blcmr,1992,n.6,1992-04-22,0
rosen lab,blcmr,1992,n.7,1992-04-22,0
rosen lab,blcmr,1992,n.8,1992-04-22,0
rosen lab,blcmr,1992,n.9,1992-04-22,0
rosen lab,blcmr,1992,n.1,1992-04-23,0
rosen lab,blcmr,1992,n.10,1992-04-23,0
rosen lab,blcmr,1992,n.2,1992-04-23,0
rosen lab,blcmr,1992,n.3,1992-04-23,0
rosen lab,blcmr,1992,n.4,1992-04-23,0
rosen lab,blcmr,1992,n.5,1992-04-23,0
rosen lab,blcmr,1992,n.6,1992-04-23,0
rosen lab,blcmr,1992,n.7,1992-04-23,0
rosen lab,blcmr,1992,n.8,1992-04-23,0
rosen lab,blcmr,1992,n.9,1992-04-23,0
rosen lab,blcmr,1992,n.1,1992-04-24,0
rosen lab,blcmr,1992,n.10,1992-04-24,0
rosen lab,blcmr,1992,n.2,1992-04-24,0
rosen lab,blcmr,1992,n.3,1992-04-24,0
rosen lab,blcmr,1992,n.4,1992-04-24,0
rosen lab,blcmr,1992,n.5,1992-04-24,0
rosen lab,blcmr,1992,n.6,1992-04-24,0
rosen lab,blcmr,1992,n.7,1992-04-24,0
rosen lab,blcmr,1992,n.8,1992-04-24,0
rosen lab,blcmr,1992,n.9,1992-04-24,0
rosen lab,blcmr,1992,n.1,1992-04-25,0
rosen lab,blcmr,1992,n.10,1992-04-25,0
rosen lab,blcmr,1992,n.2,1992-04-25,0
rosen lab,blcmr,1992,n.3,1992-04-25,0
rosen lab,blcmr,1992,n.4,1992-04-25,0
rosen lab,blcmr,1992,n.5,1992-04-25,0
rosen lab,blcmr,1992,n.6,1992-04-25,0
rosen lab,blcmr,1992,n.7,1992-04-25,0
rosen lab,blcmr,1992,n.8,1992-04-25,0
rosen lab,blcmr,1992,n.9,1992-04-25,0
rosen lab,blcmr,1992,n.1,1992-04-26,0
rosen lab,blcmr,1992,n.10,1992-04-26,0
rosen lab,blcmr,1992,n.2,1992-04-26,0
rosen lab,blcmr,1992,n.3,1992-04-26,0
rosen lab,blcmr,1992,n.4,1992-04-26,0
rosen lab,blcmr,1992,n.5,1992-04-26,0
rosen lab,blcmr,1992,n.6,1992-04-26,0
rosen lab,blcmr,1992,n.7,1992-04-26,0
rosen lab,blcmr,1992,n.8,1992-04-26,0
rosen lab,blcmr,1992,n.9,1992-04-26,0
rosen lab,blcmr,1992,n.1,1992-04-27,0
rosen lab,blcmr,1992,n.10,1992-04-27,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-04-27,0
rosen lab,blcmr,1992,n.3,1992-04-27,44.83397004097
rosen lab,blcmr,1992,n.4,1992-04-27,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-04-27,134.50191012291
rosen lab,blcmr,1992,n.6,1992-04-27,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-04-27,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-04-27,44.83397004097
rosen lab,blcmr,1992,n.9,1992-04-27,44.83397004097
rosen lab,blcmr,1992,n.1,1992-04-28,0
rosen lab,blcmr,1992,n.10,1992-04-28,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-04-28,0
rosen lab,blcmr,1992,n.3,1992-04-28,44.83397004097
rosen lab,blcmr,1992,n.4,1992-04-28,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-04-28,134.50191012291
rosen lab,blcmr,1992,n.6,1992-04-28,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-04-28,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-04-28,44.83397004097
rosen lab,blcmr,1992,n.9,1992-04-28,44.83397004097
rosen lab,blcmr,1992,n.1,1992-04-29,0
rosen lab,blcmr,1992,n.10,1992-04-29,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-04-29,0
rosen lab,blcmr,1992,n.3,1992-04-29,44.83397004097
rosen lab,blcmr,1992,n.4,1992-04-29,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-04-29,134.50191012291
rosen lab,blcmr,1992,n.6,1992-04-29,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-04-29,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-04-29,44.83397004097
rosen lab,blcmr,1992,n.9,1992-04-29,44.83397004097
rosen lab,blcmr,1992,n.1,1992-04-30,0
rosen lab,blcmr,1992,n.10,1992-04-30,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-04-30,0
rosen lab,blcmr,1992,n.3,1992-04-30,44.83397004097
rosen lab,blcmr,1992,n.4,1992-04-30,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-04-30,134.50191012291
rosen lab,blcmr,1992,n.6,1992-04-30,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-04-30,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-04-30,44.83397004097
rosen lab,blcmr,1992,n.9,1992-04-30,44.83397004097
rosen lab,blcmr,1992,n.1,1992-05-01,0
rosen lab,blcmr,1992,n.10,1992-05-01,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-05-01,0
rosen lab,blcmr,1992,n.3,1992-05-01,44.83397004097
rosen lab,blcmr,1992,n.4,1992-05-01,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-05-01,134.50191012291
rosen lab,blcmr,1992,n.6,1992-05-01,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-05-01,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-05-01,44.83397004097
rosen lab,blcmr,1992,n.9,1992-05-01,44.83397004097
rosen lab,blcmr,1992,n.1,1992-05-02,0
rosen lab,blcmr,1992,n.10,1992-05-02,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-05-02,0
rosen lab,blcmr,1992,n.3,1992-05-02,44.83397004097
rosen lab,blcmr,1992,n.4,1992-05-02,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-05-02,134.50191012291
rosen lab,blcmr,1992,n.6,1992-05-02,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-05-02,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-05-02,44.83397004097
rosen lab,blcmr,1992,n.9,1992-05-02,44.83397004097
rosen lab,blcmr,1992,n.1,1992-05-03,0
rosen lab,blcmr,1992,n.10,1992-05-03,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-05-03,0
rosen lab,blcmr,1992,n.3,1992-05-03,44.83397004097
rosen lab,blcmr,1992,n.4,1992-05-03,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-05-03,134.50191012291
rosen lab,blcmr,1992,n.6,1992-05-03,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-05-03,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-05-03,44.83397004097
rosen lab,blcmr,1992,n.9,1992-05-03,44.83397004097
rosen lab,blcmr,1992,n.1,1992-05-04,0
rosen lab,blcmr,1992,n.10,1992-05-04,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-05-04,0
rosen lab,blcmr,1992,n.3,1992-05-04,44.83397004097
rosen lab,blcmr,1992,n.4,1992-05-04,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-05-04,134.50191012291
rosen lab,blcmr,1992,n.6,1992-05-04,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-05-04,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-05-04,44.83397004097
rosen lab,blcmr,1992,n.9,1992-05-04,44.83397004097
rosen lab,blcmr,1992,n.1,1992-05-05,0
rosen lab,blcmr,1992,n.10,1992-05-05,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-05-05,0
rosen lab,blcmr,1992,n.3,1992-05-05,44.83397004097
rosen lab,blcmr,1992,n.4,1992-05-05,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-05-05,134.50191012291
rosen lab,blcmr,1992,n.6,1992-05-05,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-05-05,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-05-05,44.83397004097
rosen lab,blcmr,1992,n.9,1992-05-05,44.83397004097
rosen lab,blcmr,1992,n.1,1992-05-06,0
rosen lab,blcmr,1992,n.10,1992-05-06,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-05-06,0
rosen lab,blcmr,1992,n.3,1992-05-06,44.83397004097
rosen lab,blcmr,1992,n.4,1992-05-06,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-05-06,134.50191012291
rosen lab,blcmr,1992,n.6,1992-05-06,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-05-06,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-05-06,44.83397004097
rosen lab,blcmr,1992,n.9,1992-05-06,44.83397004097
rosen lab,blcmr,1992,n.1,1992-05-07,0
rosen lab,blcmr,1992,n.10,1992-05-07,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-05-07,0
rosen lab,blcmr,1992,n.3,1992-05-07,44.83397004097
rosen lab,blcmr,1992,n.4,1992-05-07,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-05-07,134.50191012291
rosen lab,blcmr,1992,n.6,1992-05-07,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-05-07,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-05-07,44.83397004097
rosen lab,blcmr,1992,n.9,1992-05-07,44.83397004097
rosen lab,blcmr,1992,n.1,1992-05-08,0
rosen lab,blcmr,1992,n.10,1992-05-08,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-05-08,0
rosen lab,blcmr,1992,n.3,1992-05-08,44.83397004097
rosen lab,blcmr,1992,n.4,1992-05-08,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-05-08,134.50191012291
rosen lab,blcmr,1992,n.6,1992-05-08,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-05-08,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-05-08,44.83397004097
rosen lab,blcmr,1992,n.9,1992-05-08,44.83397004097
rosen lab,blcmr,1992,n.1,1992-05-09,0
rosen lab,blcmr,1992,n.10,1992-05-09,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-05-09,0
rosen lab,blcmr,1992,n.3,1992-05-09,44.83397004097
rosen lab,blcmr,1992,n.4,1992-05-09,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-05-09,134.50191012291
rosen lab,blcmr,1992,n.6,1992-05-09,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-05-09,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-05-09,44.83397004097
rosen lab,blcmr,1992,n.9,1992-05-09,44.83397004097
rosen lab,blcmr,1992,n.1,1992-05-10,0
rosen lab,blcmr,1992,n.10,1992-05-10,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-05-10,0
rosen lab,blcmr,1992,n.3,1992-05-10,44.83397004097
rosen lab,blcmr,1992,n.4,1992-05-10,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-05-10,134.50191012291
rosen lab,blcmr,1992,n.6,1992-05-10,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-05-10,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-05-10,44.83397004097
rosen lab,blcmr,1992,n.9,1992-05-10,44.83397004097
rosen lab,blcmr,1992,n.1,1992-05-11,0
rosen lab,blcmr,1992,n.10,1992-05-11,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-05-11,0
rosen lab,blcmr,1992,n.3,1992-05-11,44.83397004097
rosen lab,blcmr,1992,n.4,1992-05-11,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-05-11,134.50191012291
rosen lab,blcmr,1992,n.6,1992-05-11,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-05-11,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-05-11,44.83397004097
rosen lab,blcmr,1992,n.9,1992-05-11,44.83397004097
rosen lab,blcmr,1992,n.1,1992-05-12,0
rosen lab,blcmr,1992,n.10,1992-05-12,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-05-12,0
rosen lab,blcmr,1992,n.3,1992-05-12,44.83397004097
rosen lab,blcmr,1992,n.4,1992-05-12,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-05-12,134.50191012291
rosen lab,blcmr,1992,n.6,1992-05-12,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-05-12,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-05-12,44.83397004097
rosen lab,blcmr,1992,n.9,1992-05-12,44.83397004097
rosen lab,blcmr,1992,n.1,1992-05-13,0
rosen lab,blcmr,1992,n.10,1992-05-13,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-05-13,0
rosen lab,blcmr,1992,n.3,1992-05-13,44.83397004097
rosen lab,blcmr,1992,n.4,1992-05-13,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-05-13,134.50191012291
rosen lab,blcmr,1992,n.6,1992-05-13,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-05-13,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-05-13,44.83397004097
rosen lab,blcmr,1992,n.9,1992-05-13,44.83397004097
rosen lab,blcmr,1992,n.1,1992-05-14,0
rosen lab,blcmr,1992,n.10,1992-05-14,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-05-14,0
rosen lab,blcmr,1992,n.3,1992-05-14,44.83397004097
rosen lab,blcmr,1992,n.4,1992-05-14,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-05-14,134.50191012291
rosen lab,blcmr,1992,n.6,1992-05-14,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-05-14,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-05-14,44.83397004097
rosen lab,blcmr,1992,n.9,1992-05-14,44.83397004097
rosen lab,blcmr,1992,n.1,1992-05-15,0
rosen lab,blcmr,1992,n.10,1992-05-15,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-05-15,0
rosen lab,blcmr,1992,n.3,1992-05-15,44.83397004097
rosen lab,blcmr,1992,n.4,1992-05-15,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-05-15,134.50191012291
rosen lab,blcmr,1992,n.6,1992-05-15,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-05-15,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-05-15,44.83397004097
rosen lab,blcmr,1992,n.9,1992-05-15,44.83397004097
rosen lab,blcmr,1992,n.1,1992-05-16,0
rosen lab,blcmr,1992,n.10,1992-05-16,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-05-16,0
rosen lab,blcmr,1992,n.3,1992-05-16,44.83397004097
rosen lab,blcmr,1992,n.4,1992-05-16,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-05-16,134.50191012291
rosen lab,blcmr,1992,n.6,1992-05-16,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-05-16,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-05-16,44.83397004097
rosen lab,blcmr,1992,n.9,1992-05-16,44.83397004097
rosen lab,blcmr,1992,n.1,1992-05-17,0
rosen lab,blcmr,1992,n.10,1992-05-17,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-05-17,0
rosen lab,blcmr,1992,n.3,1992-05-17,44.83397004097
rosen lab,blcmr,1992,n.4,1992-05-17,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-05-17,134.50191012291
rosen lab,blcmr,1992,n.6,1992-05-17,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-05-17,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-05-17,44.83397004097
rosen lab,blcmr,1992,n.9,1992-05-17,44.83397004097
rosen lab,blcmr,1992,n.1,1992-05-18,0
rosen lab,blcmr,1992,n.10,1992-05-18,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-05-18,0
rosen lab,blcmr,1992,n.3,1992-05-18,44.83397004097
rosen lab,blcmr,1992,n.4,1992-05-18,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-05-18,134.50191012291
rosen lab,blcmr,1992,n.6,1992-05-18,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-05-18,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-05-18,44.83397004097
rosen lab,blcmr,1992,n.9,1992-05-18,44.83397004097
rosen lab,blcmr,1992,n.1,1992-05-19,0
rosen lab,blcmr,1992,n.10,1992-05-19,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-05-19,0
rosen lab,blcmr,1992,n.3,1992-05-19,44.83397004097
rosen lab,blcmr,1992,n.4,1992-05-19,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-05-19,134.50191012291
rosen lab,blcmr,1992,n.6,1992-05-19,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-05-19,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-05-19,44.83397004097
rosen lab,blcmr,1992,n.9,1992-05-19,44.83397004097
rosen lab,blcmr,1992,n.1,1992-05-20,0
rosen lab,blcmr,1992,n.10,1992-05-20,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-05-20,0
rosen lab,blcmr,1992,n.3,1992-05-20,44.83397004097
rosen lab,blcmr,1992,n.4,1992-05-20,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-05-20,134.50191012291
rosen lab,blcmr,1992,n.6,1992-05-20,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-05-20,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-05-20,44.83397004097
rosen lab,blcmr,1992,n.9,1992-05-20,44.83397004097
rosen lab,blcmr,1992,n.1,1992-05-21,0
rosen lab,blcmr,1992,n.10,1992-05-21,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-05-21,0
rosen lab,blcmr,1992,n.3,1992-05-21,44.83397004097
rosen lab,blcmr,1992,n.4,1992-05-21,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-05-21,134.50191012291
rosen lab,blcmr,1992,n.6,1992-05-21,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-05-21,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-05-21,44.83397004097
rosen lab,blcmr,1992,n.9,1992-05-21,44.83397004097
rosen lab,blcmr,1992,n.1,1992-05-22,0
rosen lab,blcmr,1992,n.10,1992-05-22,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-05-22,0
rosen lab,blcmr,1992,n.3,1992-05-22,44.83397004097
rosen lab,blcmr,1992,n.4,1992-05-22,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-05-22,134.50191012291
rosen lab,blcmr,1992,n.6,1992-05-22,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-05-22,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-05-22,44.83397004097
rosen lab,blcmr,1992,n.9,1992-05-22,44.83397004097
rosen lab,blcmr,1992,n.1,1992-05-23,0
rosen lab,blcmr,1992,n.10,1992-05-23,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-05-23,0
rosen lab,blcmr,1992,n.3,1992-05-23,44.83397004097
rosen lab,blcmr,1992,n.4,1992-05-23,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-05-23,134.50191012291
rosen lab,blcmr,1992,n.6,1992-05-23,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-05-23,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-05-23,44.83397004097
rosen lab,blcmr,1992,n.9,1992-05-23,44.83397004097
rosen lab,blcmr,1992,n.1,1992-05-24,0
rosen lab,blcmr,1992,n.10,1992-05-24,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-05-24,0
rosen lab,blcmr,1992,n.3,1992-05-24,44.83397004097
rosen lab,blcmr,1992,n.4,1992-05-24,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-05-24,134.50191012291
rosen lab,blcmr,1992,n.6,1992-05-24,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-05-24,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-05-24,44.83397004097
rosen lab,blcmr,1992,n.9,1992-05-24,44.83397004097
rosen lab,blcmr,1992,n.1,1992-05-25,0
rosen lab,blcmr,1992,n.10,1992-05-25,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-05-25,0
rosen lab,blcmr,1992,n.3,1992-05-25,44.83397004097
rosen lab,blcmr,1992,n.4,1992-05-25,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-05-25,134.50191012291
rosen lab,blcmr,1992,n.6,1992-05-25,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-05-25,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-05-25,44.83397004097
rosen lab,blcmr,1992,n.9,1992-05-25,44.83397004097
rosen lab,blcmr,1992,n.1,1992-05-26,0
rosen lab,blcmr,1992,n.10,1992-05-26,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-05-26,0
rosen lab,blcmr,1992,n.3,1992-05-26,44.83397004097
rosen lab,blcmr,1992,n.4,1992-05-26,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-05-26,134.50191012291
rosen lab,blcmr,1992,n.6,1992-05-26,89.6679400819401
rosen lab,blcmr,1992,n.7,1992-05-26,89.6679400819401
rosen lab,blcmr,1992,n.8,1992-05-26,44.83397004097
rosen lab,blcmr,1992,n.9,1992-05-26,44.83397004097
rosen lab,blcmr,1992,n.1,1992-05-27,0
rosen lab,blcmr,1992,n.10,1992-05-27,89.6679400819401
rosen lab,blcmr,1992,n.2,1992-05-27,0
rosen lab,blcmr,1992,n.3,1992-05-27,44.83397004097
rosen lab,blcmr,1992,n.4,1992-05-27,89.6679400819401
rosen lab,blcmr,1992,n.5,1992-05-27,134.50191012291
